consumer_id,region_id,node_id,start_date,end_date,consumer_id,transaction_date,transaction_type,transaction_amount,region_code,region_name,churn
328,3,2,2020-02-22,2020-03-19,328,2020-02-22,purchase,499.0,3,Australia,active
328,3,2,2020-02-15,2020-02-21,328,2020-02-15,purchase,499.0,3,Australia,active
328,3,4,2020-02-13,2020-02-14,328,2020-02-13,purchase,499.0,3,Australia,active
328,3,1,2020-01-22,2020-02-12,328,2020-01-22,purchase,499.0,3,Australia,active
328,3,3,2020-03-30,2021-12-31,328,2020-03-30,purchase,585.0,3,Australia,churned
328,3,1,2020-03-21,2020-03-29,328,2020-03-21,purchase,585.0,3,Australia,active
328,3,2,2020-03-20,2020-03-20,328,2020-03-20,purchase,585.0,3,Australia,active
328,3,2,2020-02-22,2020-03-19,328,2020-02-22,purchase,585.0,3,Australia,active
328,3,2,2020-02-15,2020-02-21,328,2020-02-15,purchase,585.0,3,Australia,active
328,3,4,2020-02-13,2020-02-14,328,2020-02-13,purchase,585.0,3,Australia,active
328,3,1,2020-01-22,2020-02-12,328,2020-01-22,purchase,585.0,3,Australia,active
407,3,4,2020-04-01,2021-12-31,407,2020-04-01,purchase,407.0,3,Australia,churned
407,3,5,2020-03-20,2020-03-31,407,2020-03-20,purchase,407.0,3,Australia,active
407,3,1,2020-03-05,2020-03-19,407,2020-03-05,purchase,407.0,3,Australia,active
407,3,1,2020-03-02,2020-03-04,407,2020-03-02,purchase,407.0,3,Australia,active
407,3,4,2020-02-22,2020-03-01,407,2020-02-22,purchase,407.0,3,Australia,active
407,3,2,2020-02-07,2020-02-21,407,2020-02-07,purchase,407.0,3,Australia,active
407,3,5,2020-01-14,2020-02-06,407,2020-01-14,purchase,407.0,3,Australia,active
407,3,4,2020-04-01,2021-12-31,407,2020-04-01,purchase,999.0,3,Australia,churned
407,3,5,2020-03-20,2020-03-31,407,2020-03-20,purchase,999.0,3,Australia,active
407,3,1,2020-03-05,2020-03-19,407,2020-03-05,purchase,999.0,3,Australia,active
407,3,1,2020-03-02,2020-03-04,407,2020-03-02,purchase,999.0,3,Australia,active
407,3,4,2020-02-22,2020-03-01,407,2020-02-22,purchase,999.0,3,Australia,active
407,3,2,2020-02-07,2020-02-21,407,2020-02-07,purchase,999.0,3,Australia,active
407,3,5,2020-01-14,2020-02-06,407,2020-01-14,purchase,999.0,3,Australia,active
407,3,4,2020-04-01,2021-12-31,407,2020-04-01,purchase,969.0,3,Australia,churned
407,3,5,2020-03-20,2020-03-31,407,2020-03-20,purchase,969.0,3,Australia,active
407,3,1,2020-03-05,2020-03-19,407,2020-03-05,purchase,969.0,3,Australia,active
407,3,1,2020-03-02,2020-03-04,407,2020-03-02,purchase,969.0,3,Australia,active
407,3,4,2020-02-22,2020-03-01,407,2020-02-22,purchase,969.0,3,Australia,active
407,3,2,2020-02-07,2020-02-21,407,2020-02-07,purchase,969.0,3,Australia,active
407,3,5,2020-01-14,2020-02-06,407,2020-01-14,purchase,969.0,3,Australia,active
407,3,4,2020-04-01,2021-12-31,407,2020-04-01,deposit,643.0,3,Australia,churned
407,3,5,2020-03-20,2020-03-31,407,2020-03-20,deposit,643.0,3,Australia,active
407,3,1,2020-03-05,2020-03-19,407,2020-03-05,deposit,643.0,3,Australia,active
407,3,1,2020-03-02,2020-03-04,407,2020-03-02,deposit,643.0,3,Australia,active
407,3,4,2020-02-22,2020-03-01,407,2020-02-22,deposit,643.0,3,Australia,active
407,3,2,2020-02-07,2020-02-21,407,2020-02-07,deposit,643.0,3,Australia,active
407,3,5,2020-01-14,2020-02-06,407,2020-01-14,deposit,643.0,3,Australia,active
407,3,4,2020-04-01,2021-12-31,407,2020-04-01,withdrawal,821.0,3,Australia,churned
407,3,5,2020-03-20,2020-03-31,407,2020-03-20,withdrawal,821.0,3,Australia,active
407,3,1,2020-03-05,2020-03-19,407,2020-03-05,withdrawal,821.0,3,Australia,active
407,3,1,2020-03-02,2020-03-04,407,2020-03-02,withdrawal,821.0,3,Australia,active
407,3,4,2020-02-22,2020-03-01,407,2020-02-22,withdrawal,821.0,3,Australia,active
407,3,2,2020-02-07,2020-02-21,407,2020-02-07,withdrawal,821.0,3,Australia,active
407,3,5,2020-01-14,2020-02-06,407,2020-01-14,withdrawal,821.0,3,Australia,active
407,3,4,2020-04-01,2021-12-31,407,2020-04-01,purchase,604.0,3,Australia,churned
407,3,5,2020-03-20,2020-03-31,407,2020-03-20,purchase,604.0,3,Australia,active
407,3,1,2020-03-05,2020-03-19,407,2020-03-05,purchase,604.0,3,Australia,active
407,3,1,2020-03-02,2020-03-04,407,2020-03-02,purchase,604.0,3,Australia,active
407,3,4,2020-02-22,2020-03-01,407,2020-02-22,purchase,604.0,3,Australia,active
407,3,2,2020-02-07,2020-02-21,407,2020-02-07,purchase,604.0,3,Australia,active
407,3,5,2020-01-14,2020-02-06,407,2020-01-14,purchase,604.0,3,Australia,active
407,3,4,2020-04-01,2021-12-31,407,2020-04-01,withdrawal,946.0,3,Australia,churned
407,3,5,2020-03-20,2020-03-31,407,2020-03-20,withdrawal,946.0,3,Australia,active
407,3,1,2020-03-05,2020-03-19,407,2020-03-05,withdrawal,946.0,3,Australia,active
407,3,1,2020-03-02,2020-03-04,407,2020-03-02,withdrawal,946.0,3,Australia,active
407,3,4,2020-02-22,2020-03-01,407,2020-02-22,withdrawal,946.0,3,Australia,active
407,3,2,2020-02-07,2020-02-21,407,2020-02-07,withdrawal,946.0,3,Australia,active
407,3,5,2020-01-14,2020-02-06,407,2020-01-14,withdrawal,946.0,3,Australia,active
407,3,4,2020-04-01,2021-12-31,407,2020-04-01,deposit,24.0,3,Australia,churned
407,3,5,2020-03-20,2020-03-31,407,2020-03-20,deposit,24.0,3,Australia,active
407,3,1,2020-03-05,2020-03-19,407,2020-03-05,deposit,24.0,3,Australia,active
407,3,1,2020-03-02,2020-03-04,407,2020-03-02,deposit,24.0,3,Australia,active
407,3,4,2020-02-22,2020-03-01,407,2020-02-22,deposit,24.0,3,Australia,active
407,3,2,2020-02-07,2020-02-21,407,2020-02-07,deposit,24.0,3,Australia,active
407,3,5,2020-01-14,2020-02-06,407,2020-01-14,deposit,24.0,3,Australia,active
351,3,4,2020-03-26,2021-12-31,351,2020-03-26,purchase,583.0,3,Australia,churned
351,3,1,2020-03-17,2020-03-25,351,2020-03-17,purchase,583.0,3,Australia,active
351,3,2,2020-02-22,2020-03-16,351,2020-02-22,purchase,583.0,3,Australia,active
351,3,4,2020-02-14,2020-02-21,351,2020-02-14,purchase,583.0,3,Australia,active
351,3,4,2020-01-27,2020-02-13,351,2020-01-27,purchase,583.0,3,Australia,active
351,3,4,2020-01-17,2020-01-26,351,2020-01-17,purchase,583.0,3,Australia,active
351,3,2,2020-01-03,2020-01-16,351,2020-01-03,purchase,583.0,3,Australia,active
351,3,4,2020-03-26,2021-12-31,351,2020-03-26,deposit,228.0,3,Australia,churned
351,3,1,2020-03-17,2020-03-25,351,2020-03-17,deposit,228.0,3,Australia,active
351,3,2,2020-02-22,2020-03-16,351,2020-02-22,deposit,228.0,3,Australia,active
351,3,4,2020-02-14,2020-02-21,351,2020-02-14,deposit,228.0,3,Australia,active
351,3,4,2020-01-27,2020-02-13,351,2020-01-27,deposit,228.0,3,Australia,active
351,3,4,2020-01-17,2020-01-26,351,2020-01-17,deposit,228.0,3,Australia,active
351,3,2,2020-01-03,2020-01-16,351,2020-01-03,deposit,228.0,3,Australia,active
351,3,4,2020-03-26,2021-12-31,351,2020-03-26,withdrawal,544.0,3,Australia,churned
351,3,1,2020-03-17,2020-03-25,351,2020-03-17,withdrawal,544.0,3,Australia,active
351,3,2,2020-02-22,2020-03-16,351,2020-02-22,withdrawal,544.0,3,Australia,active
351,3,4,2020-02-14,2020-02-21,351,2020-02-14,withdrawal,544.0,3,Australia,active
351,3,4,2020-01-27,2020-02-13,351,2020-01-27,withdrawal,544.0,3,Australia,active
351,3,4,2020-01-17,2020-01-26,351,2020-01-17,withdrawal,544.0,3,Australia,active
351,3,2,2020-01-03,2020-01-16,351,2020-01-03,withdrawal,544.0,3,Australia,active
351,3,4,2020-03-26,2021-12-31,351,2020-03-26,withdrawal,649.0,3,Australia,churned
351,3,1,2020-03-17,2020-03-25,351,2020-03-17,withdrawal,649.0,3,Australia,active
351,3,2,2020-02-22,2020-03-16,351,2020-02-22,withdrawal,649.0,3,Australia,active
351,3,4,2020-02-14,2020-02-21,351,2020-02-14,withdrawal,649.0,3,Australia,active
351,3,4,2020-01-27,2020-02-13,351,2020-01-27,withdrawal,649.0,3,Australia,active
351,3,4,2020-01-17,2020-01-26,351,2020-01-17,withdrawal,649.0,3,Australia,active
351,3,2,2020-01-03,2020-01-16,351,2020-01-03,withdrawal,649.0,3,Australia,active
351,3,4,2020-03-26,2021-12-31,351,2020-03-26,withdrawal,729.0,3,Australia,churned
351,3,1,2020-03-17,2020-03-25,351,2020-03-17,withdrawal,729.0,3,Australia,active
351,3,2,2020-02-22,2020-03-16,351,2020-02-22,withdrawal,729.0,3,Australia,active
351,3,4,2020-02-14,2020-02-21,351,2020-02-14,withdrawal,729.0,3,Australia,active
351,3,4,2020-01-27,2020-02-13,351,2020-01-27,withdrawal,729.0,3,Australia,active
351,3,4,2020-01-17,2020-01-26,351,2020-01-17,withdrawal,729.0,3,Australia,active
351,3,2,2020-01-03,2020-01-16,351,2020-01-03,withdrawal,729.0,3,Australia,active
351,3,4,2020-03-26,2021-12-31,351,2020-03-26,purchase,578.0,3,Australia,churned
351,3,1,2020-03-17,2020-03-25,351,2020-03-17,purchase,578.0,3,Australia,active
351,3,2,2020-02-22,2020-03-16,351,2020-02-22,purchase,578.0,3,Australia,active
351,3,4,2020-02-14,2020-02-21,351,2020-02-14,purchase,578.0,3,Australia,active
351,3,4,2020-01-27,2020-02-13,351,2020-01-27,purchase,578.0,3,Australia,active
351,3,4,2020-01-17,2020-01-26,351,2020-01-17,purchase,578.0,3,Australia,active
351,3,2,2020-01-03,2020-01-16,351,2020-01-03,purchase,578.0,3,Australia,active
351,3,4,2020-03-26,2021-12-31,351,2020-03-26,withdrawal,327.0,3,Australia,churned
351,3,1,2020-03-17,2020-03-25,351,2020-03-17,withdrawal,327.0,3,Australia,active
351,3,2,2020-02-22,2020-03-16,351,2020-02-22,withdrawal,327.0,3,Australia,active
351,3,4,2020-02-14,2020-02-21,351,2020-02-14,withdrawal,327.0,3,Australia,active
351,3,4,2020-01-27,2020-02-13,351,2020-01-27,withdrawal,327.0,3,Australia,active
351,3,4,2020-01-17,2020-01-26,351,2020-01-17,withdrawal,327.0,3,Australia,active
351,3,2,2020-01-03,2020-01-16,351,2020-01-03,withdrawal,327.0,3,Australia,active
351,3,4,2020-03-26,2021-12-31,351,2020-03-26,deposit,371.0,3,Australia,churned
351,3,1,2020-03-17,2020-03-25,351,2020-03-17,deposit,371.0,3,Australia,active
351,3,2,2020-02-22,2020-03-16,351,2020-02-22,deposit,371.0,3,Australia,active
351,3,4,2020-02-14,2020-02-21,351,2020-02-14,deposit,371.0,3,Australia,active
351,3,4,2020-01-27,2020-02-13,351,2020-01-27,deposit,371.0,3,Australia,active
351,3,4,2020-01-17,2020-01-26,351,2020-01-17,deposit,371.0,3,Australia,active
351,3,2,2020-01-03,2020-01-16,351,2020-01-03,deposit,371.0,3,Australia,active
458,4,1,2020-03-15,2021-12-31,458,2020-03-15,withdrawal,463.0,4,Asia,churned
458,4,5,2020-03-14,2020-03-14,458,2020-03-14,withdrawal,463.0,4,Asia,active
458,4,3,2020-03-02,2020-03-13,458,2020-03-02,withdrawal,463.0,4,Asia,active
458,4,2,2020-02-16,2020-03-01,458,2020-02-16,withdrawal,463.0,4,Asia,active
458,4,3,2020-01-27,2020-02-15,458,2020-01-27,withdrawal,463.0,4,Asia,active
458,4,1,2020-01-24,2020-01-26,458,2020-01-24,withdrawal,463.0,4,Asia,active
458,4,2,2020-01-04,2020-01-23,458,2020-01-04,withdrawal,463.0,4,Asia,active
458,4,1,2020-03-15,2021-12-31,458,2020-03-15,withdrawal,905.0,4,Asia,churned
458,4,5,2020-03-14,2020-03-14,458,2020-03-14,withdrawal,905.0,4,Asia,active
458,4,3,2020-03-02,2020-03-13,458,2020-03-02,withdrawal,905.0,4,Asia,active
458,4,2,2020-02-16,2020-03-01,458,2020-02-16,withdrawal,905.0,4,Asia,active
458,4,3,2020-01-27,2020-02-15,458,2020-01-27,withdrawal,905.0,4,Asia,active
458,4,1,2020-01-24,2020-01-26,458,2020-01-24,withdrawal,905.0,4,Asia,active
458,4,2,2020-01-04,2020-01-23,458,2020-01-04,withdrawal,905.0,4,Asia,active
339,2,1,2020-03-22,2021-12-31,339,2020-03-22,deposit,222.0,2,Europe,churned
339,2,2,2020-03-11,2020-03-21,339,2020-03-11,deposit,222.0,2,Europe,active
339,2,4,2020-02-21,2020-03-10,339,2020-02-21,deposit,222.0,2,Europe,active
339,2,4,2020-02-20,2020-02-20,339,2020-02-20,deposit,222.0,2,Europe,active
339,2,4,2020-02-09,2020-02-19,339,2020-02-09,deposit,222.0,2,Europe,active
339,2,3,2020-01-24,2020-02-08,339,2020-01-24,deposit,222.0,2,Europe,active
339,2,5,2020-01-10,2020-01-23,339,2020-01-10,deposit,222.0,2,Europe,active
339,2,1,2020-03-22,2021-12-31,339,2020-03-22,deposit,811.0,2,Europe,churned
339,2,2,2020-03-11,2020-03-21,339,2020-03-11,deposit,811.0,2,Europe,active
339,2,4,2020-02-21,2020-03-10,339,2020-02-21,deposit,811.0,2,Europe,active
339,2,4,2020-02-20,2020-02-20,339,2020-02-20,deposit,811.0,2,Europe,active
339,2,4,2020-02-09,2020-02-19,339,2020-02-09,deposit,811.0,2,Europe,active
339,2,3,2020-01-24,2020-02-08,339,2020-01-24,deposit,811.0,2,Europe,active
339,2,5,2020-01-10,2020-01-23,339,2020-01-10,deposit,811.0,2,Europe,active
339,2,1,2020-03-22,2021-12-31,339,2020-03-22,withdrawal,717.0,2,Europe,churned
339,2,2,2020-03-11,2020-03-21,339,2020-03-11,withdrawal,717.0,2,Europe,active
339,2,4,2020-02-21,2020-03-10,339,2020-02-21,withdrawal,717.0,2,Europe,active
339,2,4,2020-02-20,2020-02-20,339,2020-02-20,withdrawal,717.0,2,Europe,active
339,2,4,2020-02-09,2020-02-19,339,2020-02-09,withdrawal,717.0,2,Europe,active
339,2,3,2020-01-24,2020-02-08,339,2020-01-24,withdrawal,717.0,2,Europe,active
339,2,5,2020-01-10,2020-01-23,339,2020-01-10,withdrawal,717.0,2,Europe,active
339,2,1,2020-03-22,2021-12-31,339,2020-03-22,purchase,68.0,2,Europe,churned
339,2,2,2020-03-11,2020-03-21,339,2020-03-11,purchase,68.0,2,Europe,active
339,2,4,2020-02-21,2020-03-10,339,2020-02-21,purchase,68.0,2,Europe,active
339,2,4,2020-02-20,2020-02-20,339,2020-02-20,purchase,68.0,2,Europe,active
339,2,4,2020-02-09,2020-02-19,339,2020-02-09,purchase,68.0,2,Europe,active
339,2,3,2020-01-24,2020-02-08,339,2020-01-24,purchase,68.0,2,Europe,active
339,2,5,2020-01-10,2020-01-23,339,2020-01-10,purchase,68.0,2,Europe,active
339,2,1,2020-03-22,2021-12-31,339,2020-03-22,purchase,7.0,2,Europe,churned
339,2,2,2020-03-11,2020-03-21,339,2020-03-11,purchase,7.0,2,Europe,active
339,2,4,2020-02-21,2020-03-10,339,2020-02-21,purchase,7.0,2,Europe,active
339,2,4,2020-02-20,2020-02-20,339,2020-02-20,purchase,7.0,2,Europe,active
339,2,4,2020-02-09,2020-02-19,339,2020-02-09,purchase,7.0,2,Europe,active
339,2,3,2020-01-24,2020-02-08,339,2020-01-24,purchase,7.0,2,Europe,active
339,2,5,2020-01-10,2020-01-23,339,2020-01-10,purchase,7.0,2,Europe,active
339,2,1,2020-03-22,2021-12-31,339,2020-03-22,purchase,173.0,2,Europe,churned
339,2,2,2020-03-11,2020-03-21,339,2020-03-11,purchase,173.0,2,Europe,active
339,2,4,2020-02-21,2020-03-10,339,2020-02-21,purchase,173.0,2,Europe,active
339,2,4,2020-02-20,2020-02-20,339,2020-02-20,purchase,173.0,2,Europe,active
339,2,4,2020-02-09,2020-02-19,339,2020-02-09,purchase,173.0,2,Europe,active
339,2,3,2020-01-24,2020-02-08,339,2020-01-24,purchase,173.0,2,Europe,active
339,2,5,2020-01-10,2020-01-23,339,2020-01-10,purchase,173.0,2,Europe,active
339,2,1,2020-03-22,2021-12-31,339,2020-03-22,withdrawal,813.0,2,Europe,churned
339,2,2,2020-03-11,2020-03-21,339,2020-03-11,withdrawal,813.0,2,Europe,active
339,2,4,2020-02-21,2020-03-10,339,2020-02-21,withdrawal,813.0,2,Europe,active
339,2,4,2020-02-20,2020-02-20,339,2020-02-20,withdrawal,813.0,2,Europe,active
339,2,4,2020-02-09,2020-02-19,339,2020-02-09,withdrawal,813.0,2,Europe,active
339,2,3,2020-01-24,2020-02-08,339,2020-01-24,withdrawal,813.0,2,Europe,active
339,2,5,2020-01-10,2020-01-23,339,2020-01-10,withdrawal,813.0,2,Europe,active
339,2,1,2020-03-22,2021-12-31,339,2020-03-22,deposit,538.0,2,Europe,churned
339,2,2,2020-03-11,2020-03-21,339,2020-03-11,deposit,538.0,2,Europe,active
339,2,4,2020-02-21,2020-03-10,339,2020-02-21,deposit,538.0,2,Europe,active
339,2,4,2020-02-20,2020-02-20,339,2020-02-20,deposit,538.0,2,Europe,active
339,2,4,2020-02-09,2020-02-19,339,2020-02-09,deposit,538.0,2,Europe,active
339,2,3,2020-01-24,2020-02-08,339,2020-01-24,deposit,538.0,2,Europe,active
339,2,5,2020-01-10,2020-01-23,339,2020-01-10,deposit,538.0,2,Europe,active
339,2,1,2020-03-22,2021-12-31,339,2020-03-22,withdrawal,45.0,2,Europe,churned
339,2,2,2020-03-11,2020-03-21,339,2020-03-11,withdrawal,45.0,2,Europe,active
339,2,4,2020-02-21,2020-03-10,339,2020-02-21,withdrawal,45.0,2,Europe,active
339,2,4,2020-02-20,2020-02-20,339,2020-02-20,withdrawal,45.0,2,Europe,active
339,2,4,2020-02-09,2020-02-19,339,2020-02-09,withdrawal,45.0,2,Europe,active
339,2,3,2020-01-24,2020-02-08,339,2020-01-24,withdrawal,45.0,2,Europe,active
339,2,5,2020-01-10,2020-01-23,339,2020-01-10,withdrawal,45.0,2,Europe,active
339,2,1,2020-03-22,2021-12-31,339,2020-03-22,deposit,136.0,2,Europe,churned
339,2,2,2020-03-11,2020-03-21,339,2020-03-11,deposit,136.0,2,Europe,active
339,2,4,2020-02-21,2020-03-10,339,2020-02-21,deposit,136.0,2,Europe,active
339,2,4,2020-02-20,2020-02-20,339,2020-02-20,deposit,136.0,2,Europe,active
339,2,4,2020-02-09,2020-02-19,339,2020-02-09,deposit,136.0,2,Europe,active
339,2,3,2020-01-24,2020-02-08,339,2020-01-24,deposit,136.0,2,Europe,active
339,2,5,2020-01-10,2020-01-23,339,2020-01-10,deposit,136.0,2,Europe,active
339,2,1,2020-03-22,2021-12-31,339,2020-03-22,deposit,251.0,2,Europe,churned
339,2,2,2020-03-11,2020-03-21,339,2020-03-11,deposit,251.0,2,Europe,active
339,2,4,2020-02-21,2020-03-10,339,2020-02-21,deposit,251.0,2,Europe,active
339,2,4,2020-02-20,2020-02-20,339,2020-02-20,deposit,251.0,2,Europe,active
339,2,4,2020-02-09,2020-02-19,339,2020-02-09,deposit,251.0,2,Europe,active
339,2,3,2020-01-24,2020-02-08,339,2020-01-24,deposit,251.0,2,Europe,active
339,2,5,2020-01-10,2020-01-23,339,2020-01-10,deposit,251.0,2,Europe,active
339,2,1,2020-03-22,2021-12-31,339,2020-03-22,deposit,548.0,2,Europe,churned
339,2,2,2020-03-11,2020-03-21,339,2020-03-11,deposit,548.0,2,Europe,active
339,2,4,2020-02-21,2020-03-10,339,2020-02-21,deposit,548.0,2,Europe,active
339,2,4,2020-02-20,2020-02-20,339,2020-02-20,deposit,548.0,2,Europe,active
339,2,4,2020-02-09,2020-02-19,339,2020-02-09,deposit,548.0,2,Europe,active
339,2,3,2020-01-24,2020-02-08,339,2020-01-24,deposit,548.0,2,Europe,active
339,2,5,2020-01-10,2020-01-23,339,2020-01-10,deposit,548.0,2,Europe,active
339,2,1,2020-03-22,2021-12-31,339,2020-03-22,purchase,903.0,2,Europe,churned
339,2,2,2020-03-11,2020-03-21,339,2020-03-11,purchase,903.0,2,Europe,active
339,2,4,2020-02-21,2020-03-10,339,2020-02-21,purchase,903.0,2,Europe,active
339,2,4,2020-02-20,2020-02-20,339,2020-02-20,purchase,903.0,2,Europe,active
339,2,4,2020-02-09,2020-02-19,339,2020-02-09,purchase,903.0,2,Europe,active
339,2,3,2020-01-24,2020-02-08,339,2020-01-24,purchase,903.0,2,Europe,active
339,2,5,2020-01-10,2020-01-23,339,2020-01-10,purchase,903.0,2,Europe,active
339,2,1,2020-03-22,2021-12-31,339,2020-03-22,deposit,994.0,2,Europe,churned
339,2,2,2020-03-11,2020-03-21,339,2020-03-11,deposit,994.0,2,Europe,active
339,2,4,2020-02-21,2020-03-10,339,2020-02-21,deposit,994.0,2,Europe,active
339,2,4,2020-02-20,2020-02-20,339,2020-02-20,deposit,994.0,2,Europe,active
339,2,4,2020-02-09,2020-02-19,339,2020-02-09,deposit,994.0,2,Europe,active
339,2,3,2020-01-24,2020-02-08,339,2020-01-24,deposit,994.0,2,Europe,active
339,2,5,2020-01-10,2020-01-23,339,2020-01-10,deposit,994.0,2,Europe,active
339,2,1,2020-03-22,2021-12-31,339,2020-03-22,purchase,85.0,2,Europe,churned
339,2,2,2020-03-11,2020-03-21,339,2020-03-11,purchase,85.0,2,Europe,active
339,2,4,2020-02-21,2020-03-10,339,2020-02-21,purchase,85.0,2,Europe,active
339,2,4,2020-02-20,2020-02-20,339,2020-02-20,purchase,85.0,2,Europe,active
339,2,4,2020-02-09,2020-02-19,339,2020-02-09,purchase,85.0,2,Europe,active
339,2,3,2020-01-24,2020-02-08,339,2020-01-24,purchase,85.0,2,Europe,active
339,2,5,2020-01-10,2020-01-23,339,2020-01-10,purchase,85.0,2,Europe,active
339,2,1,2020-03-22,2021-12-31,339,2020-03-22,purchase,231.0,2,Europe,churned
339,2,2,2020-03-11,2020-03-21,339,2020-03-11,purchase,231.0,2,Europe,active
339,2,4,2020-02-21,2020-03-10,339,2020-02-21,purchase,231.0,2,Europe,active
339,2,4,2020-02-20,2020-02-20,339,2020-02-20,purchase,231.0,2,Europe,active
339,2,4,2020-02-09,2020-02-19,339,2020-02-09,purchase,231.0,2,Europe,active
339,2,3,2020-01-24,2020-02-08,339,2020-01-24,purchase,231.0,2,Europe,active
339,2,5,2020-01-10,2020-01-23,339,2020-01-10,purchase,231.0,2,Europe,active
496,3,4,2020-02-25,2021-12-31,496,2020-02-25,withdrawal,989.0,3,Australia,churned
496,3,4,2020-02-16,2020-02-24,496,2020-02-16,withdrawal,989.0,3,Australia,active
496,3,5,2020-02-10,2020-02-15,496,2020-02-10,withdrawal,989.0,3,Australia,active
496,3,2,2020-02-05,2020-02-09,496,2020-02-05,withdrawal,989.0,3,Australia,active
496,3,4,2020-01-18,2020-02-04,496,2020-01-18,withdrawal,989.0,3,Australia,active
496,3,2,2020-01-10,2020-01-17,496,2020-01-10,withdrawal,989.0,3,Australia,active
496,3,3,2020-01-06,2020-01-09,496,2020-01-06,withdrawal,989.0,3,Australia,active
496,3,4,2020-02-25,2021-12-31,496,2020-02-25,withdrawal,581.0,3,Australia,churned
496,3,4,2020-02-16,2020-02-24,496,2020-02-16,withdrawal,581.0,3,Australia,active
496,3,5,2020-02-10,2020-02-15,496,2020-02-10,withdrawal,581.0,3,Australia,active
496,3,2,2020-02-05,2020-02-09,496,2020-02-05,withdrawal,581.0,3,Australia,active
496,3,4,2020-01-18,2020-02-04,496,2020-01-18,withdrawal,581.0,3,Australia,active
496,3,2,2020-01-10,2020-01-17,496,2020-01-10,withdrawal,581.0,3,Australia,active
496,3,3,2020-01-06,2020-01-09,496,2020-01-06,withdrawal,581.0,3,Australia,active
496,3,4,2020-02-25,2021-12-31,496,2020-02-25,deposit,650.0,3,Australia,churned
496,3,4,2020-02-16,2020-02-24,496,2020-02-16,deposit,650.0,3,Australia,active
496,3,5,2020-02-10,2020-02-15,496,2020-02-10,deposit,650.0,3,Australia,active
496,3,2,2020-02-05,2020-02-09,496,2020-02-05,deposit,650.0,3,Australia,active
496,3,4,2020-01-18,2020-02-04,496,2020-01-18,deposit,650.0,3,Australia,active
496,3,2,2020-01-10,2020-01-17,496,2020-01-10,deposit,650.0,3,Australia,active
496,3,3,2020-01-06,2020-01-09,496,2020-01-06,deposit,650.0,3,Australia,active
496,3,4,2020-02-25,2021-12-31,496,2020-02-25,purchase,939.0,3,Australia,churned
496,3,4,2020-02-16,2020-02-24,496,2020-02-16,purchase,939.0,3,Australia,active
496,3,5,2020-02-10,2020-02-15,496,2020-02-10,purchase,939.0,3,Australia,active
496,3,2,2020-02-05,2020-02-09,496,2020-02-05,purchase,939.0,3,Australia,active
